msno,is_churn
Duu+0eSOwzBdi2hNAKrb42E0zP0LcfX+ppV/308FcOQ=,0
4/TtOjInPWG7ImaAqXAt5c/9y18tU7S+dh/SGlXgX8g=,0
g+Uw0ksSVPGY6zbtb2B7F3DWKyzAqSqEEt06FI6Z2y4=,0
u+zu+FaVis5xsHk0koGlz2pEbpSCnlPlo428q7msJaY=,0
w6l2oHzWkDNxWVUjriJTVgahEPkiZcYixLy/ACst/2w=,0
nmFKCGi2e0+hb5CJclEeS3qYibofhhQhPL8GLD38cVM=,0
QXn6Zq9HWHdJh5c8cbUicpYFsxNqqwhjfgiDVnebdn8=,0
zOSEr8eq4mmqXKce+QJ+zVUAig9/mWyeuJ6VteZGmxo=,0
mgAzKgle7xzBGi987ewBjpfFVqshY2aYUEs3tgxbXYU=,0
OfaKuQA9Tg/+G6pIMEFxKce9NveX9r9z0MRvLx6WsmY=,0
4vGOLNLtAehLxn/Gq25Mvt2WdanBHnb7S0Z8LPp0JV8=,0
Y20UKB1BFitZwgY23HsiBBEK2+oZ7byrNH8yT5/PbQA=,0
+81NAZaRZNeT39t5bFTsgQmvgwC9zxOpkI7p+Tq3l2c=,0
l6UkPKuwUqyNTNGBO0//FOIepeK6o4ZlNsrmVSkJ0vI=,0
czDyQBJXE4TGixTUnkEmtab0FSIokCa5lso68UKYmjk=,0
+RwtYDRp9J6o3y3z2rw25rN6LMTAPa7zkrWS/24owKw=,0
nwZ8FWiDzT9U5ehkHTAKWNd9wp/Y7qEOeVBMWXdK8tc=,0
yqDyoURCxINIFWHDY0FY9ebhSLNX2+8N2o6Z85r3e4g=,0
8JknCQI/hElyj1p+3H9VZhOzMoub042NQA/Lr/hxqgw=,0
2a5J8N0jDbxTeFS2a5BSuLxcLJFWneygAM8HvEaL6Eo=,0
Z81y8IuspCUTT5tO9ZAuJw98zwXCuvYpLqUYWMGGXsY=,0
fGMmBFB1yEiVoHWDGFOgqUk8uBjWXP8PcgW86FxV/3c=,0
WgIrEK7UVmexKknTapfYYlX26fe8KSxmhG+5BKwIePE=,0
GMZWItoezbjzSsqq+4CLUC+sTFnven2IqOk6yKo7qXo=,0
Dcti4z1IPzoc/lWg/MDyvZl8GSOFbZAMSlTlrAClPVk=,0
uPo5lKL70ZMcoiexLhkwlvQypq2Jp7TISRl/zDWlB3c=,0
4Q/l176huUkJVoJKMMkYeogdUnBaGeaffsXK2RYao3c=,0
qkJOcrF1LBEC0OTQmiy9fu6IXA8Xhb8TpB9zprQ5d2g=,0
CIUzVAOfpRX8e7khrWUFrp4AaSfhHD6rEirdZIXBaRI=,0
lCMUV2mod+svsOs+pCCvdpWsbfJyE0tGAPzc04odHhs=,0
KpaadpFRq9Hpi/9R9dONNYxpQjgtDQoc/NV7T6aKm2A=,0
MP58C/szKsyJMa/kKBkDcHXZLNl6cvunZquKXkJZiW4=,0
/cPwzmSx1uJ4XPQEbPtWf0tBtXCRoEYFzZA1MoZceYE=,0
i0fIItBC2lYg4AD7HsM6nZU0Ol3hVoH5bjCm2/jgjXk=,0
69ZJjZoTSYWXw+jK0v5De5RkfAaaWHOWKGTpMp+WFqo=,0
s5xe/w56xxHy43pG5UA3L9FkCMFKqzKTHYGhDglYMH8=,0
fmahnXwXnTrf5N5pu2X7xqSPqNSmBxektoAeeRkQnEU=,0
coD0IgmImKUgSPQwxMQlG0by9HGjY029xAVnvwdo1aw=,0
TdguXri/tLDcVGyRdkimBbp+vpmJC4iip7uZlLJ+7wo=,0
NDlGSn3XgO0TqencwDrt9r/RaJ9XW4YKfVWARh4JZII=,0
Vh3G8dzRlRWL5c2Vf1JJhhcaoXOSJ6/cqQVvdsWQjXI=,0
ZyiKQoAyZaR0KwapLU1CtaDjrVE1ZVeEbjB83EC+/zk=,0
fk8LZ/93QH/0RRFhGmJ8f07BZaN/3AGg6aR8SMHkKWs=,0
CMdvjEinlF0mdddzD66Dr/nDAL9KGX5Jpw2jlQQKbww=,0
qeAjR21D8jcsLdqHXhh7cPExxGf73vO+5yN8VO7efd8=,0
0lLKL/wHbF/603wZJ81gcYJMNPY4aU4MJxsa5gWChr4=,0
2crccfEJPKBXne6pePGqkQBGSg3iTk0OVgygmhZIy0M=,0
e1dBtvbm5bCH5ab6FCCD3F4v5P9gTFkOsAWlA49VkPg=,0
rXQwIsSWZFkg4uA1d3QbBrhlcnFUyH2gfNQZ0cqz2OU=,0
kClDzcP06B67c7kwwVMfoedF32avsq889G4p2LdXfdc=,0
SKCOLYFC1Z7dtcTBDO/JJbrztGzYr4yUsazCfVEamkc=,0
44PbIeXdquGU9gAl3A7KnjEtYKdV5VWWm+IiEtilNAs=,0
fKw0Y9sU9sYskYWP/nIFcode3vH9W0Hp/eMeN4wOCt8=,0
aMS/nBgV48HSiEYGj6N/1iY3OF5uU4XwbKMbMZyV9q4=,0
hlLawH+zpldd6F1ENnQx2OJDTHL79Hxx++ecATyNibI=,0
JkC8SrxPasLP95oVEVBTZfViv3uWELI/ZFqEpJjUBDs=,0
T4u5kHE8JOVgONuYvYU4VzwKIPKQOJdbKXZ9FeJFnsk=,0
zqrybQTMCktJEiYuBp5LRCWcu4xhd0+DF6aziO3E2s8=,0
NMMe8EiP9G3w5z81GuyBN8XLZr2Elu2oXkeg1OzfVmM=,0
6OK6VQxcSgFLhZjUIRQnse+OmOYzuGBgcGUQIACh1GE=,0
xXKDb70WO7qeGLsPVSBmEKCYNtZGstxgxBIW9gVAo20=,0
0xVC73mr10My1uTkwSlmR9ydzdhVvQL6G7UanvDEx6k=,0
07FJxcEPC6jogSRPR/Kzr3malO1ggHoMygQa1TxfG3s=,0
giV/EipnT9UgkH8obPWgzol9XQyt/bTARgSVuR5Lml0=,0
4HzwZmu3wAFxMp0wBnGrCqG4eTYvMedLFfSD/KCnAyI=,0
VX9N3pvFoMvUyTESpYWGzLQ4ZsmvsjiOn3M5DYV0TKM=,0
ZuMDOu1Amk06IEQIIcv2/k+GxdQeedNGWg8G33Di2Uc=,0
nBsoKrbOxNxwx48AYODmdLCZdQLiAk2ZVPI2zG97YUo=,0
6qzPCLXx3j1uJ8kXtEQO3xT2rgiPK/HfZImkLqLkLWI=,0
W+gPzUQ9nalcIeuexeYjIdPgKllztHPoT47hAMxvlYM=,0
nYdyVrrzcODE0sx3INj643Gwi4juXD8DYDe1eMidmVM=,0
dcUjTOyFyHdi3q3fwIttFCr4E5DowEcaHjOib2qQxWw=,0
F3InqM3OYD1mHbDRFemSiB5nPk8FlgXLhdIEFKzCR3c=,0
sYd21imZkE6SxDUVPwAn8J/lYwZ09SHAEIUavJaut9o=,0
vXpEuL1xF191qGmDt/yjRuzsjHbjhvLTARvAZD3e3AU=,0
w6jlxL9a+TrftI6DmCc6YKK4UgKU7E815lPijHyE7lU=,0
Kpx1lYM4g0SQXfSOa5zU6XCRe8rLTYoUsqDRjb5UrWM=,0
NI6evcd2JyomH/Bk6nTE1BorToPZn7Gt/vYHxm3aNXc=,0
JtrHH5vi+vRMi8RSawEYVDzVpqFrMCvdsBDJTbaWClU=,0
FgaWQj2RQvZHodFIOFhuy7ZhdO0/TkQ/WvZ+op2pMb8=,0
mg45Fb7IvwOq+divNtPoLyd35ZLZryHLU/0tGVzeNK4=,0
gGh1Oy+O3VUR+2Y+UKV5N0+nVkd8fQbkEF987ABiq1o=,0
ilIMicHuhNxp6mGj0D21dCv3zRRiptsuh5CUmh2snS8=,0
G4qyv+WlfvGDF+MHL55Kk/9H2GMEgb/tmO97NKdQaQw=,0
O79ahcipzN94V7pLLRAm20zJR8ZrwbV3uwWKKd2EcFY=,0
rfg2Q0B3ua3MQVuMHBDKLDRnpHJlEraPiD/NggCn/2k=,0
fvcDh0u4RjDi0nS2XU4/cS1gp0rM0KyXNeoaTp6KziA=,0
YkMvtPCMvqFvgAyVoiuDtSNz5Tg6sCLH8GvL28NCZNc=,0
TerzjUSNphO8QOWQS/fe33Ste2yvFhdpN2NatVoRnII=,0
Q/u1kSFchsNHyoFGsI8JnmJUGukoIaQ+dNaBEMZqYU8=,0
eaPCtVNpErcqTPkInBliBk6X0vr+Ip/irJoRbmIDdNE=,0
FlZ/LVeBWj4RLh68sGxLUIIUIYzWcekJwvzsvy2+ZKw=,0
7RgSD96Tc5SbqTssMLpSpjfAvgyVR3v1Bhjo0WMjcN0=,0
3ARoUoaDXw6Ad63y6XA8Tk5xejbV3MBUpJg3uZKw+g0=,0
1PZ6LVigGGdlh8BHOig/5calMzr71VLTPjBSGtrREs8=,0
R85ZICOq5GPUr98t/BLQR81+i1zEPnvK2Ys8fLvOmwI=,0
EkYyYoj7qLzsC/2qzulsiTEtio/anReLhn1cGPAJgR8=,0
pAMwGpwtT3miAVI3/EtijE3VHpTYyUW8HQuq4I02/80=,0
ir25VTfZbZSq/IAqW8AvV2KdFFG3fw0vtfi/rq2DX1o=,0
JviF+MmMxxCKtWguBVA7bVIaQEYidbWFwTcIMRtySlI=,0
oPURHaYbxH4WWL1MAS3bwIHm8x7y0gR0/ZwXDxXfJO4=,0
5MLBZnx3qD6S32M3lGc2BmGLfveZwc8iuz8BWoIYCwk=,0
rIs+0ygi8qKVstvzvWB1+Z3o3hrFiFjBe7p7soiq3bo=,0
9bT8Qj8Ouw9MFk04OwHHwG3/MVhqokJ+En2z90SOnHM=,0
fBBNKJSgQyg1uSVv5VCUMOQMdfCZrrGmB+niCUXkHek=,0
ur9mOQzJIeDs8fm8N9+WTFa2sxsOwmTi/xMd9Rir1uQ=,0
r9Ts/qbiDaG3TbLhtdoLTl9qT/2xSRTP5ExpB9OqDkc=,0
cR79vp6CMXeD91J1jSRejbTVZFfcBMwjKx3c5LvELUw=,0
ZBvVnoaSWf0Sfv9KZ68PyGkng7mIN9Oy4GLcDQBmh+0=,0
IaEzsyjahExtoNdjixsG9HeisZxa68BLzDZ4/4WMzOU=,0
/lrsTpETxJRjwVP1VTuLaTRzh9h77BKr2u5sVTzRwAA=,0
BlqIlyWvouXcepGcYYl1H5+KlYbtQmoynEaXMvaB+x0=,0
ZXAofKACW01kxqlFJw+lE2hhCesK1fVJEHzK1ufBN8k=,0
5L5O82LYroxfmMqz+/3Mw/n2U3EOrCUDaN+nyZmw8Pk=,0
wo4AsFUSAsPQjLwcdRfMGb435Es9zSo8sj649EKHvuQ=,0
CbYu/vYwmrog7lCe2UvkQWqNTTfZLSVvRyjk6b6w+as=,0
y/aunufhu5R6KHEAJwwOyBqHXlh62yjcXAdppBdXxOU=,0
SJUgPzCkZRB4SkbpnqbR+IIu0wmI/rIIzCh2NJD5Z58=,0
irn4EnH4zRZLqe9dpX6dTNQ1AukmKOSJFn/+FDn0RNU=,0
aII7MWwE0yuhOrTFCjTumD3LGN6RAqddj417i9l6rtU=,0
SPhM3UxgOCp9vBSkoV80TGeZwbNftTDh3iKwc4x9p58=,0
aeSWIIDhukKQt1dfSCigNLKnsK5ez3FhJJpHgcDF5BI=,0
CfLGCqPqQHWSemXnB2EgCpZPSbpmt12OS71fnyAWa5s=,0
TKAmljKTJZiX9kCE7SLFQ07bXlUELUGlYTyNdF5xM3w=,0
TjTabHcN6SjrZlJHgyiRoIPyyg1MWzzmw7weCODtuuM=,0
UhukrPA3W4xIyB3uDHbeih2b6xCu0tBSy6w+nbNgAt4=,0
DycJdM9P17tvwAm6FwPW+PniD2JDbKeNo2OTDeeOr/c=,0
Lo7rjEVnhojw7cbkbSrqm6HMSLvK96sEyPONzLF4iC0=,0
GNfbSr/lJjTX/k5bH211zoRls7XCDWPKsNQqNZJSxJw=,0
m6JJZi5stCH25mL8qoPLGw2fZd57QLn7QnTqChyY3Cs=,0
gfiwhluQ7a53uJXFHm7nu2+/0nhLA3M0HZXYom3rwqI=,0
ZTDBkyDU8F8f19MMWUQkHehUtGUqUM0PJLR7/onm258=,0
8SydmcYdrrb5kay733W/6SwZ59i6vkp2EPomGzBRXdA=,0
FnP6i4nfVUuO5PPY9eJksjvdFDwBJPGpLueX90RtMpg=,0
H3jWc2jKjLvw6l+5v/ycE0jHM4aBG+1BuIKijzjNVIc=,0
hK9vXt5mhLytgvmFKiyR1EPNlVCx2VOATqhGJNHgRyY=,0
crcTAXhzJNXF92nv1190KBI/srI0xwfK2lsNhjFBzBk=,0
V4RhSasRNszj8c2G7pJ8mdzbfsrW25XemcvLf2gyDB8=,0
5a2/8ih04dolyPE0869rDiml3zcxTD58WUh3kLfI5n8=,0
2adTUxVI7LYFBwixRtNYtRzOis2ZbV1TZViY1lSzX40=,0
CLUv54UZumw//Ozapp262ZjWf2y5Az1hAXsOvSVBYJc=,0
2bVlzM8nYujiNrGo4FswXRCBDAFgj72GiaC3O+wrdJ8=,0
AvuuDwASG9dsS0ojn+vROIlCmeOvR6/zOT4ZAnl7QJQ=,0
+4ftEJ9VaVZMdRJEuijSN4Gvu5Q8VQ08maDpsU28raI=,0
R1tN5HdfED1m/oL7+I9j5V/FElhAEogT3nMjKQfRIpE=,0
19nVkt54imLa7l/jVTeXDV1YxiEwzzyNRVtVc0Ot9uY=,0
2THTVpCO3BuZoHgMSPeIMgHSkpPd0uc1tuM9zKb/ZRw=,0
v93XKJkhwlv4gT3fZle6GOxptNcBCCZYEt0wWuZ+s1M=,0
DQw2MOtFCFqEzJ8mg/zTjlITzP2jYLPupPSA/cpcNgM=,0
B4QSw4iNN06bpde9K6W/dOdDpZ0l8ystd0F0puJWp6Y=,0
4I2+j1hNRa4ydkHK9Cd/9TVG1PYXaiRfqQnEZECA9og=,0
3HL0PIf0dmvfktJ76q2amDiHhhBD7WVveIaQFjHFyco=,0
Gq0Q/bAIK52mAj8sUCjd1Y6nLYHxi1yowbFVHALsb58=,0
kVZ6tnZ0pdqzIVOkQA9NyfSU7hLqp8wq8dBHXZM4vJs=,0
H92pCcl12mbm+WCNqH8KDDDTgsdL17MZQaANlVFxVYY=,0
Rw/5DlGKOu7bCVRQ+SXGcTvug72RwIKffkLjAA+smEQ=,0
GPUqvbJOKJTbic89wPQ5ldEvvc6ge37URzYH9nrINTs=,0
WpsUkzBJ4Op/4QWB6WHlDNkjSFBPmYgoVdOYLK4lTWU=,0
naTZbus/lPErKuDaCLqu92CuChBrq5VBOnIPmis6cfI=,0
hoGUW4OSZ3pGw31hMqG41lyG3cxoVuLhUcHMFp360bo=,0
4ZP3F8sYsV4yNXoYOakESSy96v/UlVm87cAhF/w/ckI=,0
oQ+0uMa01K/z7URjPLFbuaJRxurkWzKhWI/1Xl5mrr4=,0
EoUZKtQ3tfEazSAvVyFz7qgrs7iiz1RWWoGjAfXeJXY=,0
BqUxMVjY0OOIN+JSiDB8s6n7f8gV3KwP7v9CDjAAiRM=,0
B2aHype2GA0Vu3fijLp+y+cHo6X+Qs0rPX/c9NU5RAQ=,0
frQcyxk32XqykWTCWfjjgpSe8BGf+jd94lpPKWAr2M0=,0
tG10+gLV5mU6dBYJTLrUZjm8gDXuwo0H7o9gV487tiM=,0
Ls38MC2xCO2jFzXjkBFPxYmNaYJ44rdCx+8REcnEWIg=,0
gkaeFuaYbsZzACmhySuVazJE8WqgBwjF5QVNW6OcToE=,0
bYiugozDsd8dXznfaT60THERfWuebSYSAnSC7ovnnSc=,0
WEYiYoLS60ihj2xurgb4oENoc3B/y+mf9ORPx9+krsg=,0
6H8+0UHxI4faQ6bGT7WQbovAz3v9Voy7f8XQsk3s8ms=,0
muxD/BFEiqCJtKs2+URBDP5s1B/I56e37xH0PpOwxIE=,0
HlOXxONMasGuO6CALVuj4RvxKF591MYrBc3KpflmA7E=,0
IM0ewFP2Fr8Y+4i544Y6oCbmXAi05wpAfLZEJAMQQTE=,0
FbAATYIaWYsv7qLXRvxT1WEgKuV52itaDFRM4FtkHm0=,0
vxL0Ik9xRbL4O4fBhTYsNqO5kZNy7O7+Wmj0kksXyvk=,0
2fAJ1rsE4nCDAlvz0zWFP0wwihuA+ZkVi+a/PJfKriQ=,0
65v9h9B2w3DVclEjtALEdBhgbYdzij01UqM/HwYlIfw=,0
awgPYU/XBoFT9syA+csu9pKyQQ/fKsR2+eieY99xmJY=,0
YAKzau3AEWWzryHo7QK7cZNwNuraGoON98iBJNAN5RY=,0
HgOe0JK5nQAsvxi1smJStpNwZq/wDQVgPQOvM0YauUg=,0
mOKHUXMSS5ctaNbLgWQhSu9uORTFXBsuF2Y8DWJSgLQ=,0
P3aExLw+a7BXIN4l/Jwz6g82MsGo2CzovAgmV5AmGgI=,0
Ag1H00HlTaG1qjXrN2WwEWT94ckv7EDELQEvIfIYR3Q=,0
tdWqUZf/JsXRVGI1VmxG/uMLDulRIXij+B2Pm1zggZ8=,0
o9HoNnN1MjuYdL3VC8yN71bnd938Ox+1MKVJKkYCS24=,0
dP8aLbZXgFCmadUNfZ1FCDQfaP0TAr53/YpMg6wRYjk=,0
TLeLIjxbE73DAmZF1YlehNdC2ywHntoqQj9qGulFGPU=,0
gsjgzqUeL4DkyTNnNmHn+iQioUzU7cdHHAz8pq5gmSQ=,0
1kUrOVs5BzHktZHYWELnBo51k0ilthR0UcKxYlY+XV8=,0
tecJ/HElVCM7jV1+EOOx52mn1mijJTkxnClnwLwvT4A=,0
7zAuszN625QsApdmk8PAaUcUY35bRT50NkKCxC284lw=,0
v4jWWiYHEtO8fqb8YlJWIWR/NNOOxnNBCjAce+BfNNk=,0
TP4J4Wep9ntg5JjZ4u7TFD1q3652JpN4n+d1rhUDAW0=,0
E78UTzIOdifZQxKFbm0woWOV+BsckdqWZDngV44eRSY=,0
oa/AaO5inrtG+ynQHsin+MwknJs1feXMheAu+7vPldQ=,0
W/2SPbnvuVmHXqVh6ADlCMpDz7EjU2GWzrAqP+jxiwg=,0
JEAhG2inx0Qo73UDS/MYKz8XZDUZzmEfByn2Z1vUUYE=,0
nyeLrqvmJ79tIVmxTgjqKBRWV1RadODXs3f2J0KL+XA=,0
HJEnXlXD7bH9E6m2l+FMkgyeq9Qdnr4a4AzlXlCR/7A=,0
FNSAswUGnSmcXbWMbV9Lx6ulmxu55id0sY+bHASCPQ0=,0
+2SiTFKd4yXm+Ou6SgcTGvrbZ8Qumo/VLBsqhBGI2NU=,0
f78zPIaKE3EC6407p8Vf/SityDtJxqb4hPcI9LAIryo=,0
4qm8yKBfh+9SqZBmDT5bGgPffzIqCeNU6WIy1+5tIzg=,0
H490SMzRpipOIzyi53bnZ6zMTgIJ5CQifqVg5tuyqsc=,0
9FWY4ZBaCFwj3H3Y4rtAfB1LdM6DVbUgdI6W+qjPRiI=,0
n7/d01nErxOoeQgol4NvjMZY4fjo/K85FYsUHpCis+I=,0
cPYXCH2eUAWWtqUNGvvr3u2ojPlOWLnqWKs9ppd/1J8=,0
XhSpq2rkSfsw2/9aMRzYDgSCIYqv28puZwR6qzaVotI=,0
U90X9FIIlwXDv7e6XIjPEkfk9gjIxGhF3Y2NbpmpS4I=,0
85YRmTMUttXrtjoJ8XefdAp8KyEir7+UdVt3NCcnPm8=,0
m1gM4SKsT9zW+wyrM+nOFDtjhdt1DzC8fymhGTzqCwU=,0
NFTuPjPFsdq65jLo4u6olnGaPjBracDOjTy4snfUego=,0
BOxQlo4KOg7p/Kzfb5w831s9OmVybZVDFWUuu1d1tOc=,0
qk4PqfOuHA0V3gnspelMCDv3vlcjxpBaum5g1GZNOno=,0
6NM87IEjYTb2xepIwpQKNhTW9bdi7i2mz7G9v1sUrR0=,0
zdms42cXiltlv/r4dJ9l0UeAHp6fglv7dc7wxRwQeqM=,0
gTryII/iJGDXbclc9E8ttmAkY9XGquhgdNjraDaT4L4=,0
hxN/n40u+hht9U6rxs1T85ZpDbrXkGWFQPA4Ma9lFjA=,0
GqDARNUcnW6JbnwtycQo3xj82fbX8lf0n9c/VV3tdkw=,0
jlqTs37UYjjgncnfxeY79yGmpUPXfn37niiSYsjlDEw=,0
XXTcS6JmemE7NBOS4/JQbGBY6hfMn9f2jxnwfO0VtTA=,0
pi617I2LeHPuipoHvbNVap1bgDieL0iHuYhq30gmB0M=,0
bVdJXA5KjtLPMBLNjJyIPE1WOgW+gUiQXtNjYL4i3zg=,0
4Ujs3ljGI+7RFiVMN0ela4qHyGASayrfAM8DdHUzSk4=,0
myj6wwglI2a41wm8WCDhB0Iv5hgVjjHXBt2T6Yn2ofo=,0
Jl4Pn8Yo1WRgf8mjGanLVyKKXntKqjeBOVtXmH60RB0=,0
qrcUiTBqR1+DWldlhOWjugTVSTmRJ+sHz21aC6Q9jGs=,0
Am/SncdjjtHJzgmR43uJtRqXA6+ohkECaXYOHNGacCQ=,0
6+47FNG69c6D7ZhB2GsKIuzbiYQ64GXpa2xH0fnyPIQ=,0
QncX2sonCvCPPoy2X2AzcRizt8I7MKys149iH8xLcPQ=,0
kXbMthITBkStDo3UC+aQjih5S2IDZstOiXeg+T8M2EM=,0
0S+wDbD2gPe1/p67XPkxXX4XXVv4AT4cTcAB52HXUzo=,0
y7MK4r87FtevXvy/AF80vJIakB9QcbZ3Nsr8He5ehL0=,0
nVogMcwppUDGAebc6bYGx4XAdl05r/sEvx+tzCUgiWo=,0
WDbxH3I0UOO3P64ByL68+Jf8HW3Bwni1vrgAeNxHZIk=,0
H+BVT9c1bh417aaAG5eUPz1iyscmWDtda51sTphG+gA=,0
D07H63NWhDtoC77UcErQNkhBe/cdL4MnolQYpohREn0=,0
BrvNlP4KjC7ZMFwQpwELsmNleDURYkjp8abRkLgEOxU=,0
WoZgp6rRGPcVDiFRw1A2TkgpgCC/KuuDjp739LVr2OE=,0
o/mxLUwQr0f1mNCQIaZ5FrKM/BrWuWEq2Ii0ahttzfM=,0
DQWCd0Auvuln/6IzSE3fmLHljT/hSZMK/FQoPKxbaj4=,0
SiReVH2qbIIrAIKSPpDJ2FUNGvg2FyHJh67A4Q31uk8=,0
17FnenDdktL9a5TYz1iJca+8MCZV9lna4U/J5rdXb2Q=,0
tFliNHUKU6Re1dZAiltbvs6uA1y5NgQNdgmU7IB3seU=,0
yBfC4tofkOe03bTosjll6yRBRbfYOy/qrAWqPYtxD+Y=,0
fGTq7t2SLbFcEh2ylgrDd6l6mRvlq9hCTk+L2OQMhJc=,0
r8XlBq7Xs/UTWZfRxcw7/Cjnq7pLKYuOMZmrgvuEg1s=,0
CBBvn7CNJjU9hrrkp7ksOd+ghKx/3pBsDtoL+2y43tY=,0
dPmXRfU+fYBiVwcz9CqdMJwXVIlGzroKO2+fMc9tTf4=,0
t0aVbwkL1nPdHaul4Ccvn8Xj/NzGEzAQ4FAurGLc1hM=,0
3Mgs1GyFyvCInjn8zrwYmirbfUi/rp3YLE1F1yYlqtE=,0
vAaeui7sQPw8XDV+QQntLsRyDt1+LLwBfjIq5DTdr0U=,0
8lQ6tm3YcL3MJ+P0Ar1QafJ5gbZA1dciQLnUFaZ9Zj8=,0
P9IBWI/GV6NzIQWAVvhDDtDmbu6qaI0wLQNschRrCJI=,0
gNWtEdvg5UhQXEugIfjeA7ZiZAbxFJrKvtPHMpo7zTM=,0
a2KUfFTp9LikJYYfIytho610whCFVMPcDeEtKdepF8c=,0
5+k0HnJCoSQHWKzBm9NrN95ZDc7u0tGxsee1KZSblfg=,0
OQw3KRgyUV0s+bv8txLGoFK1mGTR1wGp5hGoOHr0CeA=,0
XpLw/GsX21mnf5LdFai3mKPqldSIz+fAbw3iacGuGuY=,0
g8AHNRMHfnygIQlTqXC0RwpeXbHbHtOjDeN4tolCcDU=,0
Y508yjbxQsRzqolRE52ksdl5tlza7ZgvSVzWTf56/l4=,0
yH2IA5mBWGMMa3ljbBoyCzL4z45Hk53IX6KJZZKsjhc=,0
GdZcDe2iO6dF77NrEl91UaXMQew2IMPQBTtCQtkAK/k=,0
msOtrY/YvsozphNp8gCBtpuuak+FMSdCjNW75WRjiYI=,0
mleU29iDOyZ3kP1HNABlr/iuGZMw6G46zC8KtlhOfLM=,0
TxOH0+7oP3ew1ZTShSJSPpbzCeCuZVhGGh/4S/mhOdw=,0
kKhAxtPgdUhA3wJtw13pRJdfQCBn9I9S6NPvkDfkk6U=,0
KpdwfWuLFkBW/akbfB5rXpJqtJJ7ROcm2AXolaNGeBA=,0
3ly6Z3YCuMaKWSzDoTOz4LRsNCVmucQY3M1zk9hNurM=,0
5waeVrVOQUiNh0uZhmCjQuQWCIBpCCmcJxcxrhUk+k8=,0
NHkMW+JJlDyYWYULifCTWhGvIFSf0+xw/7vI40qOrIs=,0
doAo8NdF19eQSdEIjqqM42nX8oFsoyiX83lkmNzDUMA=,0
xW3QarYjuzFAUtDkTKJOlqmpQEIB3d5kXJ7kd8hq5ME=,0
pv93fM1RsEIGXl/ZZILoPTbsCjC9Ntqm20+iFahgh0A=,0
eMmf7uaV+VXGneSXnTDcJ2pdZNoG8kLVNMoi2gBikOo=,0
5/Q2F8u5XduqSRQo/QS268ALlhQ6mkkj66W53vsIR14=,0
F74yhFva8nwbU03rIGGY0m8AXkQZKH9KYmGmyk2cpic=,0
RTBDHsmoSWruPB0IRcDW2jQQAwkSV38LyRMBozYrUzw=,0
+J53jjiqKNH8VFsyQ+w2y07eR2XmV/22tF26YG/z3wc=,0
DJ/6B1dFJMF9VFcbE3rJmkxn+gOMlGAgDeDMLXWNvCY=,0
eE1D0C2oV60+mX8sbZdZapLMARq+aoPN9t+sBixFcGA=,0
ncGHTArUHEvxYnUS1wxjBMkl6rik7/Z817976vlwHvg=,0
WYorYI052nZYKbOSAjB/TyZpF+WI7smKVDCZN0gkErA=,0
sPQJkUKqmN402PhAp2AOaSZEb5BxlrYkhyIFG7eErRY=,0
N9kC8j2Q9n2GtwiPI8SPZOv5T/3/e5/qp8aSk4BsHlM=,0
aNk8iaNCI5a/tIUWDZOQD8OczBznLOQXpgETjwG3oCg=,0
nQqnthwz8xq5zNpa+CKRaFwDVp7UZaTzhzBj1f7te94=,0
1PgG43IUFGOulJU/k/CL7hlWvsjiTsaXOTyEhrKpZ2w=,0
pgupROa9CcHmz8QTh9LPe1pztFqruu5wQmsbuwzSS7c=,0
daffG/uH5dlDi2owKUiC7louHr7+3sa6pkFLByy52Rg=,0
Ha+ZceVN+nqUTU6nz38G+q07JXfFVLThOSH+RY/gF7A=,0
zafdIrcJRyJ+8QkiU1qEZ/1oaCJXtkiw9pDyJsiXR5c=,0
AIbdamj4xbj9eh7yc3Tn9PFENjui6OF3ePAcXsJgk2k=,0
Dt7J1NjjpIgT7XrNRtsNceToGdX3ogTA7VSVI8Ooj1M=,0
J8yZzjiN6HsZHNmOcrllVGx63prWfHBY011VApjfC2k=,0
KilzO5xCOeICj98DLtzNeNdU3L5xbIMFJ23niVOpb6I=,0
rp7Hk941UB1RCmWWparI9bMoY0MIumFaDSOju6TCPRE=,0
luVP4eQawUqRpz48TcmQ0xZAQVs1kiX/+1tD/1DZTXo=,0
iHxDwxwq+AjagHX76TF6Bo9GRmd8AWmVnFTF1yO+zC4=,0
aF8nmQC72t1k3D8kuvTK3gDASZa04wiXmCqMpnzcnbU=,0
aVYPYyUBNhyUwyDfzH1TPwLrPKhsFsHO7SYyNZ7l7BY=,0
Bq0FlP7c4aS1yNtv51PHb6Hgrm3wEgT9CXbaFSymjSk=,0
hDE3cR7cVcJOt/VUl52ViRbeq4pv9pXdG5jHsRJjJRU=,0
gvioUWQvWnbSlyTNj4hDQw5kIGZ6AP+tcqyt66P8Bfk=,0
FuaNf/NB8s0Sw4KTRrmlzCscqjSV84e3Xh3gaRpCSF8=,0
C9vlNTzpRls+/2wEkKfIEvL06rPXJOb1wo9Xf7hYA0Y=,0
ka5jzReZCa+DNMg+CSLnF6fCIail90Y52ckdUh+lv7g=,0
ar1sIVC+YDqBVh/FWvZvcEhi2h+70RlExA7M2fe+AIk=,0
QMXxW22W9AqXcLETXEpeYdfD69qWy7X60sqDgeNlbkM=,0
aGQ+uQRt7B0CH/500pTPGkVXZ9tQn2+0adVgY41xcjU=,0
